#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_Cu            v*n_Cu            mu_Cu            vth_Cu            v_Cu            n_Cu            sec.em.flux_Cu            EnergySrc_Cu            PartSrc_Cu            phi_Cu+           v*n_Cu+           mu_Cu+           vth_Cu+           v_Cu+           n_Cu+           sec.em.flux_Cu+           EnergySrc_Cu+           PartSrc_Cu+           
(29,33)	9.35E+004     40.87         -21.01        1.985E+006    2.957E+006    1.242E-006    1.189E-018    -1.289E+018   1.995E+018    -12.61        1.489E+006    1.923E+006    1.037E+012    0             4.022         3.284E+018    6.784E+018    6.784E+018    0.06465       5343          8716          7.783E+014    1.357E+018    0             0             1.839E+016    1.839E+016    0             577.2         8.926         2.06E+015     0             0             6.305E+016    6.467E+012    6.467E+012    0.261         4461          2.663E+004    2.428E+008    6.467E+011    0             0             
(30,33)	1.217E+005    53.03         -21.13        2.063E+006    3.604E+006    2.047E-006    1.284E-018    -2.619E+018   3.667E+018    -12.68        1.547E+006    2.317E+006    1.583E+012    0             7.762         6.286E+018    1.348E+019    1.348E+019    0.05723       6016          9975          1.352E+015    2.696E+018    0             0             3.889E+016    3.889E+016    0             577.2         8.926         4.357E+015    0             0             1.267E+017    1.487E+013    1.487E+013    0.2294        5095          3.047E+004    4.878E+008    1.487E+012    0             0             
(31,33)	1.534E+005    66.58         -21.32        2.145E+006    4.343E+006    3.085E-006    1.389E-018    -4.678E+018   6.097E+018    -12.79        1.609E+006    2.767E+006    2.204E+012    0             13.39         1.078E+019    2.371E+019    2.371E+019    0.05135       6692          1.122E+004    2.113E+015    4.743E+018    0             0             7.294E+016    7.294E+016    0             577.2         8.926         8.171E+015    0             0             2.26E+017     3.476E+013    3.476E+013    0.2034        5685          3.404E+004    1.021E+009    3.476E+012    0             0             
(32,33)	1.87E+005     80.92         -21.56        2.23E+006     5.147E+006    4.305E-006    1.501E-018    -7.478E+018   9.271E+018    -12.93        1.673E+006    3.255E+006    2.848E+012    0             20.9          1.675E+019    3.753E+019    3.753E+019    0.04633       7286          1.231E+004    3.05E+015     7.506E+018    0             0             1.224E+017    1.224E+017    0             577.2         8.926         1.371E+016    0             0             3.601E+017    8.079E+013    8.079E+013    0.1836        6253          3.747E+004    2.156E+009    8.079E+012    0             0             
(33,33)	2.212E+005    95.38         -21.81        2.308E+006    5.977E+006    5.704E-006    1.607E-018    -1.107E+019   1.326E+019    -13.08        1.731E+006    3.759E+006    3.527E+012    0             30.46         2.433E+019    5.526E+019    5.526E+019    0.04244       7834          1.33E+004     4.155E+015    1.105E+019    0             0             1.905E+017    1.905E+017    0             577.2         8.926         2.134E+016    0             0             5.346E+017    1.817E+014    1.817E+014    0.1631        6563          3.935E+004    4.617E+009    1.817E+013    0             0             
(34,33)	2.544E+005    109.4         -22.06        2.377E+006    6.801E+006    7.232E-006    1.706E-018    -1.537E+019   1.796E+019    -13.23        1.783E+006    4.259E+006    4.218E+012    0             41.83         3.334E+019    7.629E+019    7.629E+019    0.03942       8327          1.419E+004    5.375E+015    1.526E+019    0             0             2.768E+017    2.768E+017    0             577.2         8.926         3.101E+016    0             0             7.419E+017    3.899E+014    3.899E+014    0.1403        6498          3.896E+004    1.001E+010    3.899E+013    0             0             
(35,33)	2.856E+005    122.5         -22.31        2.436E+006    7.588E+006    8.806E-006    1.791E-018    -2.015E+019   2.318E+019    -13.38        1.827E+006    4.736E+006    4.895E+012    0             54.47         4.333E+019    9.981E+019    9.981E+019    0.03721       8787          1.502E+004    6.645E+015    1.996E+019    0             0             3.811E+017    3.811E+017    0             577.2         8.926         4.27E+016     0             0             9.763E+017    8.131E+014    8.131E+014    0.1271        6603          3.959E+004    2.054E+010    8.131E+013    0             0             
(36,33)	3.142E+005    134.4         -22.5         2.488E+006    8.312E+006    1.039E-005    1.868E-018    -2.523E+019   2.867E+019    -13.5         1.866E+006    5.174E+006    5.541E+012    0             67.85         5.39E+019     1.246E+020    1.246E+020    0.03538       9163          1.57E+004     7.939E+015    2.492E+019    0             0             4.998E+017    4.998E+017    0             577.2         8.926         5.6E+016      0             0             1.225E+018    1.612E+015    1.612E+015    0.1148        6566          3.936E+004    4.096E+010    1.612E+014    0             0             
(37,33)	3.398E+005    145           -22.68        2.531E+006    8.973E+006    1.189E-005    1.934E-018    -3.033E+019   3.418E+019    -13.61        1.898E+006    5.573E+006    6.132E+012    0             81.3          6.451E+019    1.496E+020    1.496E+020    0.034         9501          1.63E+004     9.178E+015    2.993E+019    0             0             6.298E+017    6.298E+017    0             577.2         8.926         7.056E+016    0             0             1.478E+018    3.016E+015    3.016E+015    0.1048        6481          3.885E+004    7.762E+010    3.016E+014    0             0             
(38,33)	3.626E+005    154.4         -22.84        2.569E+006    9.567E+006    1.329E-005    1.992E-018    -3.53E+019    3.951E+019    -13.71        1.927E+006    5.933E+006    6.66E+012     0             94.36         7.481E+019    1.74E+020     1.74E+020     0.03277       9757          1.676E+004    1.038E+016    3.479E+019    0             0             7.668E+017    7.668E+017    0             577.2         8.926         8.59E+016     0             0             1.726E+018    5.335E+015    5.335E+015    0.09992       6593          3.953E+004    1.35E+011     5.335E+014    0             0             
(39,33)	3.83E+005     162.8         -22.98        2.6E+006      1.01E+007     1.463E-005    2.041E-018    -4.016E+019   4.475E+019    -13.79        1.95E+006     6.256E+006    7.154E+012    0             107.2         8.491E+019    1.977E+020    1.977E+020    0.03188       1.001E+004    1.722E+004    1.148E+016    3.954E+019    0             0             9.088E+017    9.088E+017    0             577.2         8.926         1.018E+017    0             0             1.97E+018     8.884E+015    8.884E+015    0.09555       6659          3.993E+004    2.225E+011    8.884E+014    0             0             
(40,33)	4.014E+005    170.3         -23.09        2.628E+006    1.058E+007    1.586E-005    2.084E-018    -4.479E+019   4.973E+019    -13.85        1.971E+006    6.546E+006    7.598E+012    0             119.4         9.453E+019    2.205E+020    2.205E+020    0.03117       1.024E+004    1.763E+004    1.251E+016    4.411E+019    0             0             1.054E+018    1.054E+018    0             577.2         8.926         1.18E+017     0             0             2.208E+018    1.397E+016    1.397E+016    0.09163       6692          4.012E+004    3.483E+011    1.397E+015    0             0             
(41,33)	4.181E+005    177.2         -23.19        2.652E+006    1.102E+007    1.704E-005    2.123E-018    -4.932E+019   5.459E+019    -13.91        1.989E+006    6.811E+006    8.015E+012    0             131.3         1.039E+020    2.428E+020    2.428E+020    0.03051       1.044E+004    1.798E+004    1.351E+016    4.855E+019    0             0             1.2E+018      1.2E+018      0             577.2         8.926         1.345E+017    0             0             2.443E+018    2.08E+016     2.08E+016     0.08805       6699          4.017E+004    5.178E+011    2.08E+015     0             0             
(42,33)	4.332E+005    183.3         -23.28        2.674E+006    1.142E+007    1.812E-005    2.158E-018    -5.359E+019   5.917E+019    -13.97        2.005E+006    7.055E+006    8.387E+012    0             142.5         1.128E+020    2.638E+020    2.638E+020    0.02992       1.06E+004     1.826E+004    1.445E+016    5.277E+019    0             0             1.345E+018    1.345E+018    0             577.2         8.926         1.507E+017    0             0             2.668E+018    2.926E+016    2.926E+016    0.08483       6687          4.01E+004     7.298E+011    2.926E+015    0             0             
(43,33)	4.463E+005    188.6         -23.36        2.692E+006    1.177E+007    1.912E-005    2.188E-018    -5.755E+019   6.342E+019    -14.02        2.019E+006    7.266E+006    8.728E+012    0             152.9         1.21E+020     2.833E+020    2.833E+020    0.0295        1.075E+004    1.854E+004    1.528E+016    5.666E+019    0             0             1.484E+018    1.484E+018    0             577.2         8.926         1.662E+017    0             0             2.88E+018     3.911E+016    3.911E+016    0.08205       6663          3.995E+004    9.79E+011     3.911E+015    0             0             
(44,33)	4.564E+005    192.8         -23.43        2.706E+006    1.205E+007    1.993E-005    2.211E-018    -6.081E+019   6.692E+019    -14.06        2.03E+006     7.431E+006    9.005E+012    0             161.5         1.277E+020    2.993E+020    2.993E+020    0.02917       1.087E+004    1.875E+004    1.596E+016    5.986E+019    0             0             1.606E+018    1.606E+018    0             577.2         8.926         1.8E+017      0             0             3.059E+018    4.935E+016    4.935E+016    0.07988       6634          3.977E+004    1.241E+012    4.935E+015    0             0             
(45,33)	4.625E+005    195.2         -23.47        2.715E+006    1.221E+007    2.043E-005    2.225E-018    -6.283E+019   6.909E+019    -14.08        2.036E+006    7.53E+006     9.176E+012    0             166.9         1.319E+020    3.092E+020    3.092E+020    0.02898       1.094E+004    1.887E+004    1.638E+016    6.184E+019    0             0             1.698E+018    1.698E+018    0             577.2         8.926         1.903E+017    0             0             3.175E+018    5.837E+016    5.837E+016    0.07858       6612          3.964E+004    1.472E+012    5.837E+015    0             0             
