#(i,j)	E             Er            mu_elen       vth_elen      v_elen        n_elen        epsilon       phi_e             v*n_e             mu_e             vth_e             v_e             n_e             sec.em.flux_e             EnergySrc_e             PartSrc_e             phi_He+           v*n_He+           mu_He+           vth_He+           v_He+           n_He+           sec.em.flux_He+           EnergySrc_He+           PartSrc_He+           phi_He2+          v*n_He2+          mu_He2+          vth_He2+          v_He2+          n_He2+          sec.em.flux_He2+          EnergySrc_He2+          PartSrc_He2+          phi_He*           v*n_He*           mu_He*           vth_He*           v_He*           n_He*           sec.em.flux_He*           EnergySrc_He*           PartSrc_He*           phi_e*            v*n_e*            mu_e*            vth_e*            v_e*            n_e*            sec.em.flux_e*            EnergySrc_e*            PartSrc_e*            
(54,40)	4.35E+005     15.82         -0.5508       1.623E+006    1.051E+006    0.001189      7.946E-019    6.283E+019    1.126E+021    -0.3305       1.217E+006    7.522E+005    1.496E+015    0             1047          1.063E+021    3.005E+020    3.005E+020    0.003531      1760          2416          1.244E+017    6.01E+019     0             0             4.664E+020    4.664E+020    0.007569      1996          4290          1.087E+017    9.329E+019    0             0             1.59E+020     1.59E+020     0             1263          631.6         2.517E+017    0             0             0             7.041E+020    7.041E+020    -0.3417       2.3E+006      1.299E+006    5.422E+014    7.041E+019    0             0             
(16,41)	2.76E+005     10.37         -0.5531       1.584E+006    9.448E+005    0.0006098     7.575E-019    1.551E+019    5.519E+020    -0.3319       1.188E+006    6.857E+005    8.049E+014    0             531.4         5.364E+020    9.852E+019    9.852E+019    0.003836      1520          1818          5.418E+016    1.97E+019     0             0             2.041E+020    2.041E+020    0.008022      1496          2962          6.892E+016    4.083E+019    0             0             4.387E+019    4.387E+019    0             1263          631.6         6.946E+016    0             0             0             2.868E+020    2.868E+020    -0.3417       2.3E+006      1.244E+006    2.305E+014    2.868E+019    0             0             
(54,41)	3.77E+005     13.91         -0.5516       1.609E+006    1.013E+006    0.000993      7.817E-019    3.64E+019     9.251E+020    -0.331        1.207E+006    7.283E+005    1.27E+015     0             875.8         8.887E+020    2.213E+020    2.213E+020    0.003636      1671          2206          1.003E+017    4.427E+019    0             0             3.724E+020    3.724E+020    0.007782      1824          3845          9.685E+016    7.449E+019    0             0             1.161E+020    1.161E+020    0             1263          631.6         1.839E+017    0             0             0             5.572E+020    5.572E+020    -0.3417       2.3E+006      1.279E+006    4.357E+014    5.572E+019    0             0             
(16,42)	2.28E+005     8.57          -0.5532       1.582E+006    9.17E+005     0.0005181     7.552E-019    1.132E+019    4.589E+020    -0.3319       1.186E+006    6.688E+005    6.861E+014    0             444.7         4.475E+020    7.018E+019    7.018E+019    0.003934      1452          1623          4.324E+016    1.404E+019    0             0             1.558E+020    1.558E+020    0.007964      1329          2480          6.283E+016    3.116E+019    0             0             3.118E+019    3.118E+019    0             1263          631.6         4.937E+016    0             0             0             2.159E+020    2.159E+020    -0.3417       2.3E+006      1.228E+006    1.759E+014    2.159E+019    0             0             
(54,42)	3.099E+005    11.79         -0.5522       1.6E+006      9.71E+005     0.0008304     7.723E-019    2.205E+019    7.554E+020    -0.3313       1.2E+006      7.025E+005    1.075E+015    0             724.7         7.333E+020    1.544E+020    1.544E+020    0.003767      1570          1952          7.909E+016    3.088E+019    0             0             2.846E+020    2.846E+020    0.008028      1618          3297          8.633E+016    5.692E+019    0             0             8.113E+019    8.113E+019    0             1263          631.6         1.284E+017    0             0             0             4.173E+020    4.173E+020    -0.3417       2.3E+006      1.256E+006    3.323E+014    4.173E+019    0             0             
(16,43)	1.783E+005    6.702         -0.5533       1.581E+006    8.893E+005    0.000429      7.548E-019    7.722E+018    3.707E+020    -0.332        1.186E+006    6.522E+005    5.684E+014    0             363.1         3.63E+020     4.709E+019    4.709E+019    0.004033      1388          1413          3.333E+016    9.418E+018    0             0             1.124E+020    1.124E+020    0.007792      1168          1973          5.697E+016    2.248E+019    0             0             2.002E+019    2.002E+019    0             1263          631.6         3.17E+016     0             0             0             1.471E+020    1.471E+020    -0.3417       2.3E+006      1.211E+006    1.215E+014    1.471E+019    0             0             
(54,43)	2.364E+005    9.61          -0.5526       1.593E+006    9.273E+005    0.0006759     7.662E-019    1.493E+019    5.962E+020    -0.3315       1.195E+006    6.759E+005    8.822E+014    0             577.7         5.813E+020    1.011E+020    1.011E+020    0.003916      1464          1658          6.097E+016    2.022E+019    0             0             1.978E+020    1.978E+020    0.007974      1357          2564          7.715E+016    3.956E+019    0             0             5.157E+019    5.157E+019    0             1263          631.6         8.164E+016    0             0             0             2.831E+020    2.831E+020    -0.3417       2.3E+006      1.231E+006    2.3E+014      2.831E+019    0             0             
(16,44)	1.118E+005    4.204         -0.5531       1.584E+006    8.54E+005     0.0003216     7.576E-019    1.01E+019     2.68E+020     -0.3318       1.188E+006    6.312E+005    4.245E+014    0             259.4         2.579E+020    2.491E+019    2.491E+019    0.004154      1317          1123          2.219E+016    4.982E+018    0             0             6.328E+019    6.328E+019    0.007277      996.3         1312          4.824E+016    1.266E+019    0             0             9.917E+018    9.917E+018    0             1263          631.6         1.57E+016     0             0             0             8.157E+019    8.157E+019    -0.3417       2.3E+006      1.188E+006    6.865E+013    8.157E+018    0             0             
(54,44)	1.507E+005    7.586         -0.5527       1.591E+006    8.788E+005    0.000515      7.64E-019     1.388E+019    4.359E+020    -0.3316       1.193E+006    6.466E+005    6.741E+014    0             423.2         4.22E+020     5.512E+019    5.512E+019    0.004086      1356          1294          4.261E+016    1.102E+019    0             0             1.139E+020    1.139E+020    0.007601      1088          1689          6.741E+016    2.278E+019    0             0             2.541E+019    2.541E+019    0             1263          631.6         4.023E+016    0             0             0             1.553E+020    1.553E+020    -0.3417       2.3E+006      1.202E+006    1.292E+014    1.553E+019    0             0             
(17,25)	3.997E+005    15.03         -0.5428       1.807E+006    1.121E+006    0.00116       9.861E-019    2.416E+020    9.503E+020    -0.3257       1.356E+006    8.08E+005     1.176E+015    0             733.2         7.087E+020    4.487E+020    4.487E+020    0.003594      1706          2290          1.96E+017     8.975E+019    0             0             5.173E+019    5.173E+019    0.007698      1892          4023          1.286E+016    1.035E+019    0             0             1.981E+020    1.981E+020    0             1263          631.6         3.136E+017    0             0             0             2.589E+020    2.589E+020    -0.3417       2.3E+006      1.287E+006    2.012E+014    2.589E+019    0             0             
(17,45)	1.131E+005    5.691         -0.5531       1.584E+006    8.547E+005    0.0003226     7.576E-019    9.694E+018    2.69E+020     -0.3318       1.188E+006    6.316E+005    4.258E+014    0             260.9         2.593E+020    2.52E+019     2.52E+019     0.004152      1318          1129          2.233E+016    5.04E+018     0             0             6.406E+019    6.406E+019    0.007286      998.8         1324          4.84E+016     1.281E+019    0             0             9.917E+018    9.917E+018    0             1263          631.6         1.57E+016     0             0             0             8.151E+019    8.151E+019    -0.3417       2.3E+006      1.189E+006    6.858E+013    8.151E+018    0             0             
(18,25)	8.637E+005    32.47         -0.5467       1.915E+006    1.43E+006     0.001577      1.107E-018    4.997E+020    1.427E+021    -0.328        1.436E+006    1.001E+006    1.425E+015    0             969.5         9.271E+020    9.177E+020    9.177E+020    0.002933      2384          3725          2.464E+017    1.835E+020    0             0             4.124E+019    4.124E+019    0.00558       2761          6200          6.652E+015    8.248E+018    0             0             4.538E+020    4.538E+020    0             1263          631.6         7.185E+017    0             0             0             4.595E+020    4.595E+020    -0.3417       2.3E+006      1.445E+006    3.18E+014     4.595E+019    0             0             
(18,45)	1.794E+005    7.251         -0.5533       1.581E+006    8.896E+005    0.0004216     7.541E-019    7.763E+018    3.647E+020    -0.332        1.185E+006    6.523E+005    5.59E+014     0             356.7         3.569E+020    4.576E+019    4.576E+019    0.004031      1389          1418          3.228E+016    9.153E+018    0             0             1.114E+020    1.114E+020    0.007799      1172          1985          5.614E+016    2.229E+019    0             0             1.959E+019    1.959E+019    0             1263          631.6         3.101E+016    0             0             0             1.465E+020    1.465E+020    -0.3417       2.3E+006      1.211E+006    1.209E+014    1.465E+019    0             0             
