t             dt        Er         epsilon    n0         n1         n2         n3         n4         n5         ElasLoss   R0         R1         R2         R3         R4         R5         R6         R7         V1         V2         V4         I1         Ic1         I2         Ic2         I4         Ic4         Q1         Q2         Q4         P0         
8.257499E-005 2E-008    4.6        5.82       2.78E+010  5.04E+009  3.34E+011  1.79E+012  3.76E+016  6.68E+009  0.875      1.07E+017  1.38E+013  2.02E+016  1.5E+018   1.88E+018  4.38E+018  6.77E+011  4.06E+013  0          20         0          -2.14E-010 -4.02E-011 -2.66E-010 -7.62E-011 4.8E-010   0          1.1E-011   2.03E-011  4.6E-011   8.87E-009  
8.277499E-005 2E-008    4.6        5.82       2.7E+010   4.9E+009   3.25E+011  1.74E+012  3.71E+016  6.5E+009   0.851      1.04E+017  1.32E+013  1.96E+016  1.46E+018  1.82E+018  4.25E+018  6.49E+011  3.95E+013  0          20         0          -2.1E-010  -3.91E-011 -2.59E-010 -7.4E-011  4.67E-010  0          1.1E-011   2.03E-011  4.6E-011   8.62E-009  
8.297499E-005 2E-008    4.6        5.82       2.63E+010  4.76E+009  3.16E+011  1.69E+012  3.66E+016  6.32E+009  0.827      1.01E+017  1.26E+013  1.91E+016  1.42E+018  1.77E+018  4.14E+018  6.22E+011  3.84E+013  0          20         0          -2.04E-010 -3.8E-011  -2.52E-010 -7.2E-011  4.54E-010  0          1.1E-011   2.03E-011  4.6E-011   8.38E-009  
8.317499E-005 2E-008    4.6        5.82       2.55E+010  4.63E+009  3.07E+011  1.65E+012  3.61E+016  6.14E+009  0.804      9.79E+016  1.21E+013  1.86E+016  1.38E+018  1.72E+018  4.02E+018  5.96E+011  3.73E+013  0          20         0          -1.98E-010 -3.69E-011 -2.45E-010 -7E-011    4.41E-010  0          1.1E-011   2.03E-011  4.6E-011   8.15E-009  
8.337499E-005 2E-008    4.6        5.82       2.48E+010  4.5E+009   2.98E+011  1.6E+012   3.56E+016  5.97E+009  0.781      9.52E+016  1.16E+013  1.8E+016   1.34E+018  1.68E+018  3.91E+018  5.72E+011  3.63E+013  0          20         0          -1.93E-010 -3.59E-011 -2.38E-010 -6.8E-011  4.29E-010  0          1.1E-011   2.03E-011  4.6E-011   7.92E-009  
8.357499E-005 2E-008    4.6        5.82       2.41E+010  4.37E+009  2.9E+011   1.56E+012  3.51E+016  5.8E+009   0.76       9.25E+016  1.11E+013  1.75E+016  1.3E+018   1.63E+018  3.8E+018   5.48E+011  3.53E+013  0          20         0          -1.87E-010 -3.49E-011 -2.32E-010 -6.61E-011 4.17E-010  0          1.1E-011   2.03E-011  4.6E-011   7.7E-009   
8.377499E-005 2E-008    4.6        5.82       2.35E+010  4.25E+009  2.82E+011  1.51E+012  3.46E+016  5.64E+009  0.739      8.99E+016  1.07E+013  1.71E+016  1.27E+018  1.58E+018  3.69E+018  5.25E+011  3.43E+013  0          20         0          -1.82E-010 -3.39E-011 -2.25E-010 -6.43E-011 4.05E-010  0          1.1E-011   2.03E-011  4.6E-011   7.49E-009  
8.397499E-005 2E-008    4.6        5.82       2.28E+010  4.13E+009  2.74E+011  1.47E+012  3.41E+016  5.48E+009  0.718      8.74E+016  1.02E+013  1.66E+016  1.23E+018  1.54E+018  3.59E+018  5.03E+011  3.33E+013  0          20         0          -1.82E-010 -3.3E-011  -2.23E-010 -6.25E-011 3.93E-010  0          1.1E-011   2.03E-011  4.6E-011   7.28E-009  
8.417499E-005 2E-008    4.6        5.82       2.22E+010  4.02E+009  2.66E+011  1.43E+012  3.36E+016  5.33E+009  0.698      8.5E+016   9.8E+012   1.61E+016  1.2E+018   1.5E+018   3.49E+018  4.83E+011  3.24E+013  0          20         0          -1.35E-010 -3.21E-011 -1.85E-010 -6.08E-011 3.51E-010  0          1.1E-011   2.03E-011  4.6E-011   7.08E-009  
8.437499E-005 2E-008    4.6        5.82       2.16E+010  3.91E+009  2.59E+011  1.39E+012  3.31E+016  5.18E+009  0.679      8.26E+016  9.39E+012  1.57E+016  1.16E+018  1.45E+018  3.39E+018  4.62E+011  3.15E+013  0          20         0          -1.88E-010 -3.12E-011 -2.24E-010 -5.91E-011 4.04E-010  0          1.1E-011   2.03E-011  4.6E-011   6.88E-009  
8.457499E-005 2E-008    4.6        5.82       2.1E+010   3.8E+009   2.52E+011  1.35E+012  3.27E+016  5.04E+009  0.66       8.03E+016  9E+012     1.52E+016  1.13E+018  1.41E+018  3.3E+018   4.43E+011  3.06E+013  0          20         0          -1.85E-010 -3.03E-011 -2.19E-010 -5.74E-011 3.93E-010  0          1.1E-011   2.03E-011  4.6E-011   6.69E-009  
8.477499E-005 2E-008    4.6        5.82       2.04E+010  3.69E+009  2.45E+011  1.31E+012  3.22E+016  4.9E+009   0.641      7.81E+016  8.63E+012  1.48E+016  1.1E+018   1.37E+018  3.21E+018  4.25E+011  2.98E+013  0          20         0          -1.84E-010 -2.95E-011 -2.15E-010 -5.58E-011 3.81E-010  0          1.1E-011   2.03E-011  4.6E-011   6.5E-009   
8.497499E-005 2E-008    4.6        5.82       1.98E+010  3.59E+009  2.38E+011  1.28E+012  3.18E+016  4.76E+009  0.623      7.59E+016  8.27E+012  1.44E+016  1.07E+018  1.34E+018  3.12E+018  4.07E+011  2.89E+013  0          20         0          -1.79E-010 -2.86E-011 -2.1E-010  -5.43E-011 3.7E-010   0          1.1E-011   2.03E-011  4.6E-011   6.32E-009  
8.517499E-005 2E-008    4.6        5.82       1.93E+010  3.49E+009  2.31E+011  1.24E+012  3.13E+016  4.63E+009  0.606      7.38E+016  7.93E+012  1.4E+016   1.04E+018  1.3E+018   3.03E+018  3.9E+011   2.81E+013  0          20         0          -1.35E-010 -2.78E-011 -1.74E-010 -5.28E-011 3.31E-010  0          1.1E-011   2.03E-011  4.6E-011   6.14E-009  
8.537499E-005 2E-008    4.6        5.82       1.87E+010  3.39E+009  2.25E+011  1.21E+012  3.09E+016  4.5E+009   0.589      7.18E+016  7.6E+012   1.36E+016  1.01E+018  1.26E+018  2.95E+018  3.74E+011  2.73E+013  0          20         0          -1.78E-010 -2.71E-011 -2.05E-010 -5.13E-011 3.53E-010  0          1.1E-011   2.03E-011  4.6E-011   5.97E-009  
8.557499E-005 2E-008    4.6        5.82       1.82E+010  3.3E+009   2.19E+011  1.17E+012  3.04E+016  4.38E+009  0.573      6.98E+016  7.28E+012  1.32E+016  9.83E+017  1.23E+018  2.86E+018  3.59E+011  2.66E+013  0          20         0          -1.3E-010  -2.63E-011 -1.66E-010 -4.99E-011 3.12E-010  0          1.1E-011   2.03E-011  4.6E-011   5.81E-009  
8.577499E-005 2E-008    4.6        5.82       1.77E+010  3.21E+009  2.12E+011  1.14E+012  3E+016     4.25E+009  0.557      6.78E+016  6.98E+012  1.29E+016  9.56E+017  1.19E+018  2.79E+018  3.44E+011  2.58E+013  0          20         0          -1.3E-010  -2.56E-011 -1.65E-010 -4.85E-011 3.06E-010  0          1.1E-011   2.03E-011  4.6E-011   5.65E-009  
8.597499E-005 2E-008    4.6        5.82       1.72E+010  3.12E+009  2.07E+011  1.11E+012  2.96E+016  4.14E+009  0.541      6.59E+016  6.69E+012  1.25E+016  9.29E+017  1.16E+018  2.71E+018  3.3E+011   2.51E+013  0          20         0          -1.3E-010  -2.49E-011 -1.63E-010 -4.71E-011 2.98E-010  0          1.1E-011   2.03E-011  4.6E-011   5.49E-009  
8.617499E-005 2E-008    4.6        5.82       1.67E+010  3.03E+009  2.01E+011  1.08E+012  2.92E+016  4.02E+009  0.526      6.41E+016  6.41E+012  1.22E+016  9.03E+017  1.13E+018  2.63E+018  3.16E+011  2.44E+013  0          20         0          -1.29E-010 -2.42E-011 -1.6E-010  -4.58E-011 2.89E-010  0          1.1E-011   2.03E-011  4.6E-011   5.34E-009  
8.637499E-005 2E-008    4.6        5.82       1.63E+010  2.95E+009  1.95E+011  1.05E+012  2.88E+016  3.91E+009  0.512      6.23E+016  6.15E+012  1.18E+016  8.78E+017  1.1E+018   2.56E+018  3.03E+011  2.37E+013  0          20         0          -1.26E-010 -2.35E-011 -1.56E-010 -4.45E-011 2.81E-010  0          1.1E-011   2.03E-011  4.6E-011   5.19E-009  
8.657499E-005 2E-008    4.6        5.82       1.58E+010  2.86E+009  1.9E+011   1.02E+012  2.84E+016  3.8E+009   0.497      6.06E+016  5.89E+012  1.15E+016  8.54E+017  1.07E+018  2.49E+018  2.9E+011   2.31E+013  0          20         0          -1.23E-010 -2.28E-011 -1.52E-010 -4.33E-011 2.73E-010  0          1.1E-011   2.03E-011  4.6E-011   5.04E-009  
8.677499E-005 2E-008    4.6        5.82       1.54E+010  2.78E+009  1.85E+011  9.91E+011  2.8E+016   3.69E+009  0.484      5.89E+016  5.65E+012  1.12E+016  8.3E+017   1.04E+018  2.42E+018  2.78E+011  2.24E+013  0          20         0          -1.2E-010  -2.22E-011 -1.48E-010 -4.21E-011 2.65E-010  0          1.1E-011   2.03E-011  4.6E-011   4.9E-009   
8.697499E-005 2E-008    4.6        5.82       1.49E+010  2.71E+009  1.79E+011  9.63E+011  2.76E+016  3.59E+009  0.47       5.73E+016  5.42E+012  1.09E+016  8.07E+017  1.01E+018  2.35E+018  2.67E+011  2.18E+013  0          20         0          -1.16E-010 -2.16E-011 -1.44E-010 -4.09E-011 2.58E-010  0          1.1E-011   2.03E-011  4.6E-011   4.77E-009  
8.717499E-005 2E-008    4.6        5.82       1.45E+010  2.63E+009  1.74E+011  9.36E+011  2.72E+016  3.49E+009  0.457      5.57E+016  5.19E+012  1.06E+016  7.84E+017  9.8E+017   2.29E+018  2.56E+011  2.12E+013  0          20         0          -1.13E-010 -2.1E-011  -1.4E-010  -3.98E-011 2.51E-010  0          1.1E-011   2.03E-011  4.6E-011   4.63E-009  
8.737499E-005 2E-008    4.6        5.82       1.41E+010  2.56E+009  1.7E+011   9.1E+011   2.68E+016  3.39E+009  0.444      5.41E+016  4.98E+012  1.03E+016  7.63E+017  9.52E+017  2.22E+018  2.45E+011  2.06E+013  0          20         0          -1.1E-010  -2.04E-011 -1.36E-010 -3.87E-011 2.44E-010  0          1.1E-011   2.03E-011  4.6E-011   4.5E-009   
8.757499E-005 2E-008    4.6        5.82       1.37E+010  2.49E+009  1.65E+011  8.85E+011  2.64E+016  3.3E+009   0.432      5.26E+016  4.77E+012  9.98E+015  7.41E+017  9.26E+017  2.16E+018  2.35E+011  2E+013     0          20         0          -1.07E-010 -1.98E-011 -1.32E-010 -3.76E-011 2.37E-010  0          1.1E-011   2.03E-011  4.6E-011   4.38E-009  
8.777499E-005 2E-008    4.6        5.82       1.33E+010  2.42E+009  1.6E+011   8.6E+011   2.61E+016  3.21E+009  0.42       5.11E+016  4.57E+012  9.7E+015   7.21E+017  9E+017     2.1E+018   2.25E+011  1.95E+013  0          20         0          -1.04E-010 -1.93E-011 -1.28E-010 -3.66E-011 2.3E-010   0          1.1E-011   2.03E-011  4.6E-011   4.26E-009  
8.797499E-005 2E-008    4.6        5.82       1.3E+010   2.35E+009  1.56E+011  8.36E+011  2.57E+016  3.12E+009  0.408      4.97E+016  4.38E+012  9.43E+015  7.01E+017  8.75E+017  2.04E+018  2.16E+011  1.89E+013  0          20         0          -1.08E-010 -1.87E-011 -1.3E-010  -3.55E-011 2.31E-010  0          1.1E-011   2.03E-011  4.6E-011   4.14E-009  
8.817499E-005 2E-008    4.6        5.82       1.26E+010  2.28E+009  1.51E+011  8.13E+011  2.53E+016  3.03E+009  0.397      4.83E+016  4.2E+012   9.17E+015  6.81E+017  8.51E+017  1.98E+018  2.07E+011  1.84E+013  0          20         0          -1.12E-010 -1.82E-011 -1.31E-010 -3.46E-011 2.74E-010  0          1.1E-011   2.03E-011  4.6E-011   4.02E-009  
8.837499E-005 2E-008    4.6        5.82       1.23E+010  2.22E+009  1.47E+011  7.9E+011   2.5E+016   2.95E+009  0.386      4.7E+016   4.03E+012  8.91E+015  6.62E+017  8.27E+017  1.93E+018  1.98E+011  1.79E+013  0          20         0          -6.25E-011 -1.77E-011 -9.48E-011 -3.36E-011 1.54E-010  0          1.1E-011   2.03E-011  4.6E-011   3.91E-009  
8.857499E-005 2E-008    4.6        5.82       1.19E+010  2.16E+009  1.43E+011  7.68E+011  2.46E+016  2.87E+009  0.375      4.57E+016  3.86E+012  8.66E+015  6.44E+017  8.04E+017  1.88E+018  1.9E+011   1.74E+013  0          20         0          -1.1E-010  -1.72E-011 -1.27E-010 -3.27E-011 2.58E-010  0          1.1E-011   2.03E-011  4.6E-011   3.8E-009   
8.877499E-005 2E-008    4.6        5.82       1.16E+010  2.1E+009   1.39E+011  7.47E+011  2.43E+016  2.79E+009  0.365      4.44E+016  3.7E+012   8.42E+015  6.26E+017  7.82E+017  1.82E+018  1.82E+011  1.69E+013  0          20         0          -6.22E-011 -1.67E-011 -9.16E-011 -3.17E-011 1.49E-010  0          1.1E-011   2.03E-011  4.6E-011   3.7E-009   
8.897499E-005 2E-008    4.6        5.82       1.13E+010  2.04E+009  1.35E+011  7.26E+011  2.39E+016  2.71E+009  0.355      4.32E+016  3.55E+012  8.19E+015  6.08E+017  7.6E+017   1.77E+018  1.75E+011  1.64E+013  0          20         0          -5.98E-011 -1.63E-011 -8.88E-011 -3.09E-011 1.41E-010  0          1.1E-011   2.03E-011  4.6E-011   3.59E-009  
8.917499E-005 2E-008    4.6        5.82       1.1E+010   1.98E+009  1.32E+011  7.06E+011  2.36E+016  2.63E+009  0.345      4.2E+016   3.4E+012   7.96E+015  5.92E+017  7.39E+017  1.72E+018  1.67E+011  1.6E+013   0          20         0          -6.1E-011  -1.58E-011 -8.82E-011 -3E-011    1.41E-010  0          1.1E-011   2.03E-011  4.6E-011   3.49E-009  
8.937499E-005 2E-008    4.6        5.82       1.06E+010  1.93E+009  1.28E+011  6.86E+011  2.33E+016  2.56E+009  0.335      4.08E+016  3.26E+012  7.74E+015  5.75E+017  7.18E+017  1.68E+018  1.6E+011   1.55E+013  0          20         0          -5.98E-011 -1.54E-011 -8.6E-011  -2.92E-011 1.37E-010  0          1.1E-011   2.03E-011  4.6E-011   3.4E-009   
8.957499E-005 2E-008    4.6        5.82       1.03E+010  1.88E+009  1.24E+011  6.67E+011  2.3E+016   2.49E+009  0.326      3.97E+016  3.12E+012  7.52E+015  5.59E+017  6.98E+017  1.63E+018  1.54E+011  1.51E+013  0          20         0          -5.83E-011 -1.5E-011  -8.37E-011 -2.84E-011 1.33E-010  0          1.1E-011   2.03E-011  4.6E-011   3.3E-009   
8.977499E-005 2E-008    4.6        5.82       1.01E+010  1.82E+009  1.21E+011  6.49E+011  2.26E+016  2.42E+009  0.317      3.86E+016  2.99E+012  7.32E+015  5.44E+017  6.79E+017  1.58E+018  1.47E+011  1.47E+013  0          20         0          -6.08E-011 -1.45E-011 -8.38E-011 -2.76E-011 1.6E-010   0          1.1E-011   2.03E-011  4.6E-011   3.21E-009  
8.997499E-005 2E-008    4.6        5.82       9.78E+009  1.77E+009  1.17E+011  6.31E+011  2.23E+016  2.35E+009  0.308      3.75E+016  2.87E+012  7.11E+015  5.28E+017  6.6E+017   1.54E+018  1.41E+011  1.43E+013  0          20         0          -5.98E-011 -1.41E-011 -8.18E-011 -2.68E-011 1.55E-010  0          1.1E-011   2.03E-011  4.6E-011   3.12E-009  
9.017499E-005 2E-008    4.6        5.82       9.51E+009  1.72E+009  1.14E+011  6.13E+011  2.2E+016   2.29E+009  0.299      3.65E+016  2.75E+012  6.91E+015  5.14E+017  6.42E+017  1.5E+018   1.36E+011  1.39E+013  0          20         0          -1.04E-010 -1.37E-011 -1.14E-010 -2.61E-011 2.2E-010   0          1.1E-011   2.03E-011  4.6E-011   3.04E-009  
9.037499E-005 2E-008    4.6        5.82       9.25E+009  1.68E+009  1.11E+011  5.96E+011  2.17E+016  2.22E+009  0.291      3.54E+016  2.64E+012  6.72E+015  4.99E+017  6.24E+017  1.46E+018  1.3E+011   1.35E+013  0          20         0          -5.56E-011 -1.34E-011 -7.75E-011 -2.53E-011 1.19E-010  0          1.1E-011   2.03E-011  4.6E-011   2.95E-009  
9.057499E-005 2E-008    4.6        5.82       8.99E+009  1.63E+009  1.08E+011  5.8E+011   2.14E+016  2.16E+009  0.283      3.45E+016  2.53E+012  6.54E+015  4.86E+017  6.06E+017  1.41E+018  1.25E+011  1.31E+013  0          20         0          -1.03E-010 -1.3E-011  -1.11E-010 -2.46E-011 2.12E-010  0          1.1E-011   2.03E-011  4.6E-011   2.87E-009  
9.077499E-005 2E-008    4.6        5.82       8.74E+009  1.58E+009  1.05E+011  5.63E+011  2.11E+016  2.1E+009   0.275      3.35E+016  2.42E+012  6.35E+015  4.72E+017  5.9E+017   1.38E+018  1.19E+011  1.28E+013  0          20         0          -5.68E-011 -1.26E-011 -7.54E-011 -2.39E-011 1.39E-010  0          1.1E-011   2.03E-011  4.6E-011   2.79E-009  
9.097499E-005 2E-008    4.6        5.82       8.5E+009   1.54E+009  1.02E+011  5.48E+011  2.08E+016  2.04E+009  0.267      3.26E+016  2.32E+012  6.18E+015  4.59E+017  5.73E+017  1.34E+018  1.14E+011  1.24E+013  0          20         0          -5.63E-011 -1.23E-011 -7.4E-011  -2.33E-011 1.35E-010  0          1.1E-011   2.03E-011  4.6E-011   2.71E-009  
9.117499E-005 2E-008    4.6        5.82       8.26E+009  1.5E+009   9.92E+010  5.32E+011  2.05E+016  1.99E+009  0.26       3.17E+016  2.23E+012  6.01E+015  4.46E+017  5.57E+017  1.3E+018   1.1E+011   1.21E+013  0          20         0          -5.96E-011 -1.19E-011 -7.63E-011 -2.26E-011 1.43E-010  0          1.1E-011   2.03E-011  4.6E-011   2.64E-009  
9.137499E-005 2E-008    4.6        5.82       8.03E+009  1.45E+009  9.64E+010  5.18E+011  2.02E+016  1.93E+009  0.253      3.08E+016  2.14E+012  5.84E+015  4.34E+017  5.42E+017  1.26E+018  1.05E+011  1.17E+013  0          20         0          -1.01E-010 -1.16E-011 -1.06E-010 -2.2E-011  1.9E-010   0          1.1E-011   2.03E-011  4.6E-011   2.56E-009  
9.157499E-005 2E-008    4.6        5.82       7.81E+009  1.41E+009  9.38E+010  5.03E+011  1.99E+016  1.88E+009  0.246      2.99E+016  2.05E+012  5.68E+015  4.22E+017  5.27E+017  1.23E+018  1.01E+011  1.14E+013  0          20         0          -5.86E-011 -1.13E-011 -7.38E-011 -2.14E-011 1.35E-010  0          1.1E-011   2.03E-011  4.6E-011   2.49E-009  
9.177499E-005 2E-008    4.6        5.82       7.59E+009  1.38E+009  9.12E+010  4.89E+011  1.97E+016  1.83E+009  0.239      2.91E+016  1.96E+012  5.52E+015  4.1E+017   5.12E+017  1.19E+018  9.66E+010  1.11E+013  0          20         0          -5.84E-011 -1.1E-011  -7.27E-011 -2.08E-011 1.31E-010  0          1.1E-011   2.03E-011  4.6E-011   2.42E-009  
9.197499E-005 2E-008    4.6        5.82       7.38E+009  1.34E+009  8.86E+010  4.76E+011  1.94E+016  1.77E+009  0.232      2.83E+016  1.88E+012  5.37E+015  3.99E+017  4.98E+017  1.16E+018  9.26E+010  1.08E+013  0          20         0          -5.75E-011 -1.07E-011 -7.11E-011 -2.02E-011 1.28E-010  0          1.1E-011   2.03E-011  4.6E-011   2.36E-009  
9.217499E-005 2E-008    4.6        5.82       7.17E+009  1.3E+009   8.62E+010  4.62E+011  1.91E+016  1.72E+009  0.226      2.75E+016  1.8E+012   5.22E+015  3.88E+017  4.84E+017  1.13E+018  8.88E+010  1.05E+013  0          20         0          -5.63E-011 -1.04E-011 -6.93E-011 -1.97E-011 1.24E-010  0          1.1E-011   2.03E-011  4.6E-011   2.29E-009  
9.237499E-005 2E-008    4.6        5.82       6.97E+009  1.26E+009  8.38E+010  4.5E+011   1.88E+016  1.68E+009  0.22       2.67E+016  1.73E+012  5.07E+015  3.77E+017  4.71E+017  1.1E+018   8.51E+010  1.02E+013  0          20         0          -5.49E-011 -1.01E-011 -6.75E-011 -1.91E-011 1.21E-010  0          1.1E-011   2.03E-011  4.6E-011   2.23E-009  
9.257499E-005 2E-008    4.6        5.82       6.78E+009  1.23E+009  8.14E+010  4.37E+011  1.86E+016  1.63E+009  0.213      2.6E+016   1.66E+012  4.93E+015  3.66E+017  4.57E+017  1.07E+018  8.16E+010  9.89E+012  0          20         0          -5.34E-011 -9.79E-012 -6.56E-011 -1.86E-011 1.17E-010  0          1.1E-011   2.03E-011  4.6E-011   2.16E-009  
9.277499E-005 2E-008    4.6        5.82       6.59E+009  1.19E+009  7.92E+010  4.25E+011  1.83E+016  1.59E+009  0.207      2.53E+016  1.59E+012  4.79E+015  3.56E+017  4.45E+017  1.04E+018  7.82E+010  9.62E+012  0          20         0          -5.2E-011  -9.52E-012 -6.38E-011 -1.81E-011 1.14E-010  0          1.1E-011   2.03E-011  4.6E-011   2.1E-009   
9.297499E-005 2E-008    4.6        5.82       6.41E+009  1.16E+009  7.7E+010   4.13E+011  1.81E+016  1.54E+009  0.202      2.46E+016  1.52E+012  4.66E+015  3.46E+017  4.32E+017  1.01E+018  7.5E+010   9.35E+012  0          20         0          -5.06E-011 -9.25E-012 -6.21E-011 -1.76E-011 1.11E-010  0          1.1E-011   2.03E-011  4.6E-011   2.05E-009  
9.317499E-005 2E-008    4.6        5.82       6.23E+009  1.13E+009  7.48E+010  4.02E+011  1.78E+016  1.5E+009   0.196      2.39E+016  1.46E+012  4.53E+015  3.37E+017  4.2E+017   9.81E+017  7.19E+010  9.09E+012  0          20         0          -4.92E-011 -9E-012    -6.04E-011 -1.71E-011 1.08E-010  0          1.1E-011   2.03E-011  4.6E-011   1.99E-009  
9.337499E-005 2E-008    4.6        5.82       6.06E+009  1.1E+009   7.28E+010  3.91E+011  1.76E+016  1.46E+009  0.191      2.32E+016  1.4E+012   4.4E+015   3.27E+017  4.09E+017  9.54E+017  6.89E+010  8.84E+012  0          20         0          -4.78E-011 -8.75E-012 -5.87E-011 -1.66E-011 1.05E-010  0          1.1E-011   2.03E-011  4.6E-011   1.93E-009  
9.357499E-005 2E-008    4.6        5.82       5.89E+009  1.07E+009  7.07E+010  3.8E+011   1.73E+016  1.42E+009  0.185      2.26E+016  1.34E+012  4.28E+015  3.18E+017  3.97E+017  9.27E+017  6.6E+010   8.59E+012  0          20         0          -4.65E-011 -8.5E-012  -5.7E-011  -1.61E-011 1.02E-010  0          1.1E-011   2.03E-011  4.6E-011   1.88E-009  
9.377499E-005 2E-008    4.6        5.82       5.73E+009  1.04E+009  6.88E+010  3.69E+011  1.71E+016  1.38E+009  0.18       2.2E+016   1.29E+012  4.16E+015  3.09E+017  3.86E+017  9.01E+017  6.33E+010  8.35E+012  0          20         0          -4.52E-011 -8.27E-012 -5.55E-011 -1.57E-011 9.9E-011   0          1.1E-011   2.03E-011  4.6E-011   1.83E-009  
9.397499E-005 2E-008    4.6        5.82       5.57E+009  1.01E+009  6.69E+010  3.59E+011  1.68E+016  1.34E+009  0.175      2.13E+016  1.23E+012  4.05E+015  3.01E+017  3.76E+017  8.76E+017  6.07E+010  8.12E+012  0          20         0          -4.39E-011 -8.04E-012 -5.39E-011 -1.53E-011 9.62E-011  0          1.1E-011   2.03E-011  4.6E-011   1.78E-009  
